instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType
2089|TINPLATE|Tinplate Company of India Ltd|320.1|0|0|0.050000|1|EQ|CASH|NSE|INE422C01014|1|3493|-
9309|TWL|Titagarh Wagons Ltd|99.3|0|0|0.050000|1|EQ|CASH|NSE|INE615H01020|1|15414|-
2096|TITAN|Titan Company Ltd|2492.6|0|0|0.050000|1|EQ|CASH|NSE|INE280A01028|1|3506|-
396|TOKYOPLAST|Tokyo Plast International Ltd|104.2|0|0|0.050000|1|EQ|CASH|NSE|INE932C01012|1|3837|-
2109|TORNTPHARM|Torrent Pharmaceuticals Ltd|3113.55|0|0|0.050000|1|EQ|CASH|NSE|INE685A01028|1|3518|-
8360|TORNTPOWER|Torrent Power Ltd|520.9|0|0|0.050000|1|EQ|CASH|NSE|INE813H01021|1|13786|-
43071|TOTAL|Total Transport Systems Ltd|53|0|0|0.050000|1|EQ|CASH|NSE|INE336X01012|1|22423|-
30567|TOUCHWOOD|Touchwood Entertainment Ltd|129.3|0|0|0.050000|1|EQ|CASH|NSE|INE486Y01013|1|16908|-
2076|TFCILTD|Tourism Finance Corporation of India Ltd|75.4|0|0|0.050000|1|EQ|CASH|NSE|INE305A01015|1|3466|-
12136|TPLPLAST|TPL Plastech Ltd|172.05|0|0|0.050000|1|EQ|CASH|NSE|INE413G01014|1|9219|-
9156|TRIL|Transformers & Rectifiers India Ltd|30.15|0|0|0.050000|1|EQ|CASH|NSE|INE763I01026|1|15174|-
3875|TCI|Transport Corporation of India Ltd|460.4|0|0|0.050000|1|EQ|CASH|NSE|INE688A01022|1|10580|-
10895|TREEHOUSE|Tree House Education & Accessories Ltd|9.4|0|0|0.050000|1|EQ|CASH|NSE|INE040M01013|1|25082|-
12122|TREJHARA|Trejhara Solutions Ltd|62.65|0|0|0.050000|1|EQ|CASH|NSE|INE00CA01015|1|7518|-
1525|TRENT|Trent Ltd|1133.6|0|0|0.050000|1|EQ|CASH|NSE|INE849A01020|1|1964|-
11248|TBZ|Tribhovandas Bhimji Zaveri Ltd|87.85|0|0|0.050000|1|EQ|CASH|NSE|INE760L01018|1|27037|-
3723|TRIDENT|Trident Ltd|37.45|0|0|0.050000|1|EQ|CASH|NSE|INE064C01022|1|9685|-
1531|TRIGYN|Trigyn Technologies Ltd|138.05|0|0|0.050000|1|EQ|CASH|NSE|INE948A01012|1|5428|-
6568|TRIVENI|Triveni Engineering and Industries Ltd|203.15|0|0|0.050000|1|EQ|CASH|NSE|INE256C01024|1|13081|-
11012|TRITURBINE|Triveni Turbine Ltd|170.9|0|0|0.050000|1|EQ|CASH|NSE|INE152M01016|1|25584|-
2117|TTKHLTCARE|TTK Healthcare Ltd|686.1|0|0|0.050000|1|EQ|CASH|NSE|INE910C01018|1|11369|-
2119|TTKPRESTIG|TTK Prestige Ltd|8806.1|0|0|0.050000|1|EQ|CASH|NSE|INE690A01010|1|3546|-
12675|TIINDIA|Tube Investments of India Ltd|1381.35|0|0|0.050000|1|EQ|CASH|NSE|INE974X01010|1|312|-
12016|TVVISION|TV Vision Ltd|2.1|0|0|0.050000|1|EQ|CASH|NSE|INE871L01013|1|18504|-
8542|TV18BRDCST|TV18 Broadcast Ltd|46.4|0|0|0.050000|1|EQ|CASH|NSE|INE886H01027|1|14208|-
3987|TVSELECT|TVS Electronics Ltd|169.45|0|0|0.050000|1|EQ|CASH|NSE|INE236G01019|1|11265|-
3223|TVSMOTOR|TVS Motor Company Ltd|573.85|0|0|0.050000|1|EQ|CASH|NSE|INE494B01023|1|8479|-
1991|TVSSRICHAK|TVS Srichakra Ltd|2468.45|0|0|0.050000|1|EQ|CASH|NSE|INE421C01016|1|14245|-
101|21STCENMGM|Twenty First Century Management Services Ltd|52.1|0|0|0.050000|1|EQ|CASH|NSE|INE253B01015|1|4|-
677|UCALFUEL|Ucal Fuel Systems Ltd|159.15|0|0|0.050000|1|EQ|CASH|NSE|INE139B01016|1|3570|-
3954|UCOBANK|UCO Bank|14.3|0|0|0.050000|1|EQ|CASH|NSE|INE691A01018|1|11223|-
1138|UFLEX|Uflex Ltd|636.5|0|0|0.050000|1|EQ|CASH|NSE|INE516A01017|1|1053|-
12090|UFO|UFO Moviez India Ltd|105.6|0|0|0.050000|1|EQ|CASH|NSE|INE527H01019|1|9039|-
5784|UGARSUGAR|Ugar Sugar Works Ltd|30.15|0|0|0.050000|1|EQ|CASH|NSE|INE071E01023|1|19578|-
5034|UGROCAP|Ugro Capital Ltd|128.95|0|0|0.050000|1|EQ|CASH|NSE|INE583D01011|1|5313|-
11000|UJAAS|Ujaas Energy Ltd|3.65|0|0|0.050000|1|EQ|CASH|NSE|INE899L01022|1|25536|-
66749|UJJIVAN|Ujjivan Financial Services Ltd|163.05|0|0|0.050000|1|EQ|CASH|NSE|INE334L01012|1|17069|-
13757|UJJIVANSFB|Ujjivan Small Finance Bank Ltd|23.05|0|0|0.050000|1|EQ|CASH|NSE|INE551W01018|1|15228|-
4104|ULTRACEMCO|UltraTech Cement Ltd|7250.15|0|0|0.050000|1|EQ|CASH|NSE|INE481G01011|1|11532|-
21091|UMANGDAIRY|Umang Dairies Ltd|79.3|0|0|0.050000|1|EQ|CASH|NSE|INE864B01027|1|11387|-
2126|UNICHEMLAB|Unichem Laboratories Ltd|264.05|0|0|0.050000|1|EQ|CASH|NSE|INE351A01035|1|3579|-
3898|UNIONBANK|Union Bank of India|39.65|0|0|0.050000|1|EQ|CASH|NSE|INE692A01016|1|10753|-
4001|UNIENTER|Uniphos Enterprises Ltd|129.8|0|0|0.050000|1|EQ|CASH|NSE|INE037A01022|1|11293|-
6630|UBL|United Breweries Ltd|1718.15|0|0|0.050000|1|EQ|CASH|NSE|INE686F01025|1|16713|-
29211|UNIDT|United Drilling Tools Ltd|354.15|0|0|0.050000|1|EQ|CASH|NSE|INE961D01019|1|201|-
10090|UNITEDTEA|United Nilgiri Tea Estates Company Ltd|397.1|0|0|0.050000|1|EQ|CASH|NSE|INE458F01011|1|17999|-
3853|MCDOWELL-N|United Spirits Ltd|905.9|0|0|0.050000|1|EQ|CASH|NSE|INE854D01024|1|10447|-
25268|UNIVASTU|Univastu India Ltd|47.35|0|0|0.050000|1|EQ|CASH|NSE|INE562X01013|1|18977|-
2137|UNIVCABLES|Universal Cables Ltd|176.5|0|0|0.050000|1|EQ|CASH|NSE|INE279A01012|1|3607|-
20504|UNIVPHOTO|Universus Photo Imagings Ltd|370.55|0|0|0.050000|1|EQ|CASH|NSE|INE03V001013|1|17659|-
3999|UPL|UPL Ltd|744.3|0|0|0.050000|1|EQ|CASH|NSE|INE628A01036|1|11287|-
34863|URJAGLOBA|Urja Global Ltd|8.45|0|0|0.050000|1|EQ|CASH|NSE|INE550C01020|1|20203|-
3670|UMESLTD|Usha Martin Education & Solutions Ltd|4|0|0|0.050000|1|EQ|CASH|NSE|INE240C01028|1|19142|-
3414|USHAMART|Usha Martin Ltd|88.85|0|0|0.050000|1|EQ|CASH|NSE|INE228A01035|1|8840|-
8723|GOLDSHARE|UTI - Gold Exchange Traded Fund|41.05|0|0|0.050000|1|EQ|CASH|NSE|INF789F1AUX7|1|14535|-
19612|UTIAMC|UTI Asset Management Company Ltd|1082.45|0|0|0.050000|1|EQ|CASH|NSE|INE094J01016|1|527|-
21341|UTINIFTETF|UTI Nifty ETF|1887.5|0|0|0.010000|1|EQ|CASH|NSE|INF789FB1X41|1|10511|-
12687|UTINEXT50|UTI Nifty Next 50 ETF|45.39|0|0|0.010000|1|EQ|CASH|NSE|INF789F1AUW9|1|21478|-
21342|UTISENSETF|UTI Sensex ETF|630.99|0|0|0.010000|1|EQ|CASH|NSE|INF789FB1X58|1|10515|-
679|UTTAMSTL|Uttam Galva Steels Ltd|4.3|0|0|0.050000|1|EQ|CASH|NSE|INE699A01011|1|3634|-
7936|UTTAMSUGAR|Uttam Sugar Mills Ltd|190.95|0|0|0.050000|1|EQ|CASH|NSE|INE786F01031|1|13376|-
2171|VIPIND|V I P Industries Ltd|565.75|0|0|0.050000|1|EQ|CASH|NSE|INE054A01027|1|3703|-
10471|WABAG|Va Tech Wabag Ltd|345.15|0|0|0.050000|1|EQ|CASH|NSE|INE956G01038|1|20188|-
5124|VADILALIND|Vadilal Industries Ltd|1054.85|0|0|0.050000|1|EQ|CASH|NSE|INE694D01016|1|24196|-
4024|VAIBHAVGBL|Vaibhav Global Ltd|704.05|0|0|0.050000|1|EQ|CASH|NSE|INE884A01027|1|11364|-
3498|VAISHALI|Vaishali Pharma Ltd|37|0|0|0.050000|1|EQ|CASH|NSE|INE972X01014|1|16589|-
4708|VAKRANGEE|Vakrangee Ltd|43.6|0|0|0.050000|1|EQ|CASH|NSE|INE051B01021|1|13342|-
13011|VALIANTORG|Valiant Organics Ltd|1529.25|0|0|0.050000|1|EQ|CASH|NSE|INE565V01010|1|330|-
3952|VARDHACRLC|Vardhman Acrylics Ltd|65.6|0|0|0.050000|1|EQ|CASH|NSE|INE116G01013|1|11220|-
2150|VHL|Vardhman Holdings Ltd|3279.5|0|0|0.050000|1|EQ|CASH|NSE|INE701A01023|1|11892|-
2152|VARDMNPOLY|Vardhman Polytex Ltd|23.5|0|0|0.050000|1|EQ|CASH|NSE|INE835A01011|1|3646|-
11259|VSSL|Vardhman Special Steels Ltd|237.1|0|0|0.050000|1|EQ|CASH|NSE|INE050M01012|1|27067|-
563|VTL|Vardhman Textiles Ltd|2103.2|0|0|0.050000|1|EQ|CASH|NSE|INE825A01012|1|2073|-
90386|VARROC|Varroc Engineering Ltd|299.55|0|0|0.050000|1|EQ|CASH|NSE|INE665L01035|1|3857|-
74814|VBL|Varun Beverages Ltd|909.7|0|0|0.050000|1|EQ|CASH|NSE|INE200M01013|1|18921|-
10126|VASCONEQ|Vascon Engineers Ltd|27.85|0|0|0.050000|1|EQ|CASH|NSE|INE893I01013|1|18110|-
10953|VASWANI|Vaswani Industries Ltd|13|0|0|0.050000|1|EQ|CASH|NSE|INE590L01019|1|25340|-
1909|VEDL|Vedanta Ltd|312.2|0|0|0.050000|1|EQ|CASH|NSE|INE205A01025|1|3063|-
2202|VENKEYS|Venkys (India) Ltd|2952.3|0|0|0.050000|1|EQ|CASH|NSE|INE398A01010|1|3757|-
5671|VENUSREM|Venus Remedies Ltd|418.35|0|0|0.050000|1|EQ|CASH|NSE|INE411B01019|1|13859|-
18475|VERTOZ|Vertoz Advertising Ltd|106.9|0|0|0.050000|1|EQ|CASH|NSE|INE188Y01015|1|18863|-
2163|VESUVIUS|Vesuvius India Ltd|1200.2|0|0|0.050000|1|EQ|CASH|NSE|INE386A01015|1|3676|-
13298|VETO|Veto Switchgears & Cables Ltd|118.85|0|0|0.050000|1|EQ|CASH|NSE|INE918N01018|1|8652|-
9283|VGUARD|V-Guard Industries Ltd|265.7|0|0|0.050000|1|EQ|CASH|NSE|INE951I01027|1|15362|-
14302|VIDHIING|Vidhi Specialty Food Ingredients Ltd|369.7|0|0|0.050000|1|EQ|CASH|NSE|INE632C01026|1|13536|-
34572|VIJAYA|Vijaya Diagnostic Centre Ltd|564.7|0|0|0.050000|1|EQ|CASH|NSE|INE043W01024|1|5585|-
75364|VFL|Viji Finance Ltd|1.9|0|0|0.050000|1|EQ|CASH|NSE|INE159N01027|1|17691|-
5940|VIKASECO|Vikas Ecotech Ltd|2.1|0|0|0.050000|1|EQ|CASH|NSE|INE806A01020|1|25756|-
15841|VIKASLIFE|Vikas Lifecare Ltd|3.45|0|0|0.050000|1|EQ|CASH|NSE|INE161L01027|1|9931|-
27238|VIKASPROP|Vikas Proppant & Granite Ltd|2.1|0|0|0.050000|1|EQ|CASH|NSE|INE767B01022|1|12148|-
2165|VIKASWSP|Vikas Wsp Ltd|5.95|0|0|0.050000|1|EQ|CASH|NSE|INE706A01022|1|3688|-
5415|VIMTALABS|Vimta Labs Ltd|301.9|0|0|0.050000|1|EQ|CASH|NSE|INE579C01029|1|13101|-
5393|VINATIORGA|Vinati Organics Ltd|2031|0|0|0.050000|1|EQ|CASH|NSE|INE410B01037|1|17364|-
683|VINDHYATEL|Vindhya Telelinks Ltd|1197.3|0|0|0.050000|1|EQ|CASH|NSE|INE707A01012|1|3694|-
28678|VINEETLAB|Vineet Laboratories Ltd|79.65|0|0|0.050000|1|EQ|CASH|NSE|INE505Y01010|1|3807|-
2167|VINYLINDIA|Vinyl Chemicals (I) Ltd|293.9|0|0|0.050000|1|EQ|CASH|NSE|INE250B01029|1|16821|-
8131|VIPCLOTHNG|VIP Clothing Ltd|17.5|0|0|0.050000|1|EQ|CASH|NSE|INE450G01024|1|14843|-
4770|VIPUL|Vipul Ltd|29.9|0|0|0.050000|1|EQ|CASH|NSE|INE946H01037|1|8424|-
7895|VISASTEEL|Visa Steel Ltd|12.7|0|0|0.050000|1|EQ|CASH|NSE|INE286H01012|1|13295|-
4520|VIVIDHA|Visagar Polytex Ltd|0.8|0|0|0.050000|1|EQ|CASH|NSE|INE370E01029|1|29877|-
2174|VISAKAIND|Visaka Industries Ltd|671.45|0|0|0.050000|1|EQ|CASH|NSE|INE392A01013|1|4221|-
37067|VISHAL|Vishal Fabrics Ltd|111.05|0|0|0.050000|1|EQ|CASH|NSE|INE755Q01025|1|11773|-
11799|VISHNU|Vishnu Chemicals Ltd|748.15|0|0|0.050000|1|EQ|CASH|NSE|INE270I01014|1|6908|-
25370|VISHWARAJ|Vishwaraj Sugar Industries Ltd|149.85|0|0|0.050000|1|EQ|CASH|NSE|INE430N01014|1|13702|-
7392|VIVIMEDLAB|Vivimed Labs Ltd|21.9|0|0|0.050000|1|EQ|CASH|NSE|INE526G01021|1|11965|-
2176|VLSFINANCE|VLS Finance Ltd|203.1|0|0|0.050000|1|EQ|CASH|NSE|INE709A01018|1|3715|-
11603|VMART|V-Mart Retail Ltd|3958.9|0|0|0.050000|1|EQ|CASH|NSE|INE665J01013|1|29284|-
8658|IDEA|Vodafone Idea Ltd|10.65|0|0|0.050000|1|EQ|CASH|NSE|INE669E01016|1|14366|-
8228|VOLTAMP|Voltamp Transformers Ltd|1497.65|0|0|0.050000|1|EQ|CASH|NSE|INE540H01012|1|13577|-
2178|VOLTAS|Voltas Ltd|1298.35|0|0|0.050000|1|EQ|CASH|NSE|INE226A01021|1|3718|-
11977|VRLLOG|VRL Logistics Ltd|396.6|0|0|0.050000|1|EQ|CASH|NSE|INE366I01010|1|8696|-
2180|VSTIND|VST Industries Ltd|3526.4|0|0|0.050000|1|EQ|CASH|NSE|INE710A01016|1|3724|-
6062|VSTTILLERS|VST Tillers Tractors Ltd|3400.85|0|0|0.050000|1|EQ|CASH|NSE|INE764D01017|1|24292|-
405|WSI|W S Industries (India) Ltd|6.6|0|0|0.050000|1|EQ|CASH|NSE|INE100D01014|1|14828|-
9513|WABCOINDIA|WABCO India Ltd|7177.3|0|0|0.050000|1|EQ|CASH|NSE|INE342J01019|1|16915|-
2188|WALCHANNAG|Walchandnagar Industries Ltd|57.85|0|0|0.050000|1|EQ|CASH|NSE|INE711A01022|1|3736|-
31392|WATERBASE|Waterbase Ltd|117.25|0|0|0.050000|1|EQ|CASH|NSE|INE054C01015|1|3745|-
5091|WEBELSOLAR|Websol Energy System Ltd|84.6|0|0|0.050000|1|EQ|CASH|NSE|INE855C01015|1|14602|-
2198|WEIZMANIND|Weizmann Ltd|58.55|0|0|0.050000|1|EQ|CASH|NSE|INE080A01014|1|3748|-
3964|WELCORP|Welspun Corp Ltd|143.7|0|0|0.050000|1|EQ|CASH|NSE|INE191B01025|1|11821|-
4197|WELENT|Welspun Enterprises Ltd|103.1|0|0|0.050000|1|EQ|CASH|NSE|INE625G01013|1|11626|-
3966|WELSPUNIND|Welspun India Ltd|165.25|0|0|0.050000|1|EQ|CASH|NSE|INE192B01031|1|11253|-
10411|WELINV|Welspun Investments & Commercials Ltd|326.5|0|0|0.050000|1|EQ|CASH|NSE|INE389K01018|1|19800|-
688|WENDT|Wendt India Ltd|4571.7|0|0|0.050000|1|EQ|CASH|NSE|INE274C01019|1|4235|-
692|WSTCSTPAPR|West Coast Paper Mills Ltd|272.45|0|0|0.050000|1|EQ|CASH|NSE|INE976A01021|1|3799|-
26563|WESTLIFE|Westlife Development Ltd|560.6|0|0|0.050000|1|EQ|CASH|NSE|INE274F01020|1|11580|-
2204|WHEELS|Wheels India Ltd|777.9|0|0|0.050000|1|EQ|CASH|NSE|INE715A01015|1|3766|-
551|WHIRLPOOL|Whirlpool of India Ltd|2498.4|0|0|0.050000|1|EQ|CASH|NSE|INE716A01013|1|18011|-
63|WILLAMAGOR|Williamson Magor & Company Ltd|27.2|0|0|0.050000|1|EQ|CASH|NSE|INE210A01017|1|3772|-
31164|WINDLAS|Windlas Biotech Ltd|348.75|0|0|0.050000|1|EQ|CASH|NSE|INE0H5O01029|1|5366|-
466|WINDMACHIN|Windsor Machines Ltd|32.95|0|0|0.050000|1|EQ|CASH|NSE|INE052A01021|1|24969|-
2211|WIPRO|Wipro Ltd|659.1|0|0|0.050000|1|EQ|CASH|NSE|INE075A01022|1|3787|-
3257|WOCKPHARMA|Wockhardt Ltd|491.1|0|0|0.050000|1|EQ|CASH|NSE|INE049B01025|1|7506|-
192354|WONDERLA|Wonderla Holidays Ltd|247.2|0|0|0.050000|1|EQ|CASH|NSE|INE066O01014|1|3002|-
91163|WORTH|Worth Peripherals Ltd|92.05|0|0|0.050000|1|EQ|CASH|NSE|INE196Y01018|1|22277|-
4257|XCHANGING|Xchanging Solutions Ltd|122.35|0|0|0.050000|1|EQ|CASH|NSE|INE692G01013|1|11705|-
50439|XELPMOC|Xelpmoc Design and Tech Ltd|416.6|0|0|0.050000|1|EQ|CASH|NSE|INE01P501012|1|8477|-
4037|XPROINDIA|XPRO India Ltd|683.95|0|0|0.050000|1|EQ|CASH|NSE|INE445C01015|1|11407|-
10835|YAARII|Yaarii Digital Integrated Services Ltd|100.85|0|0|0.050000|1|EQ|CASH|NSE|INE126M01010|1|24999|-
7169|YESBANK|Yes Bank Ltd|13.2|0|0|0.050000|1|EQ|CASH|NSE|INE528G01035|1|11915|-
31394|YUKEN|Yuken India Ltd|633.65|0|0|0.050000|1|EQ|CASH|NSE|INE384C01016|1|5501|-
2224|ZEEL|Zee Entertainment Enterprises Ltd|306.15|0|0|0.050000|1|EQ|CASH|NSE|INE256A01028|1|3812|-
10576|ZEELEARN|Zee Learn Ltd|14.35|0|0|0.050000|1|EQ|CASH|NSE|INE565L01011|1|20852|-
37733|ZENTEC|Zen Technologies Ltd|205.55|0|0|0.050000|1|EQ|CASH|NSE|INE251B01027|1|7508|-
715|ZENITHEXPO|Zenith Exports Ltd|95.2|0|0|0.050000|1|EQ|CASH|NSE|INE058B01018|1|4176|-
1145|ZENSARTECH|Zensar Technologies Ltd|490.35|0|0|0.050000|1|EQ|CASH|NSE|INE520A01027|1|1076|-
2226|ZODIACLOTH|Zodiac Clothing Company Ltd|119.4|0|0|0.050000|1|EQ|CASH|NSE|INE206B01013|1|3821|-
25564|ZOMATO|Zomato Ltd|136.6|0|0|0.050000|1|EQ|CASH|NSE|INE758T01015|1|5097|-
36530|ZOTA|Zota Health Care Ltd|408.55|0|0|0.050000|1|EQ|CASH|NSE|INE358U01012|1|11394|-
11536|ZUARI|Zuari Agro Chemicals Ltd|128|0|0|0.050000|1|EQ|CASH|NSE|INE840M01016|1|29050|-
694|ZUARIGLOB|Zuari Global Ltd|142.3|0|0|0.050000|1|EQ|CASH|NSE|INE217A01012|1|3827|-
6093|ZYDUSWELL|Zydus Wellness Ltd|2320.95|0|0|0.050000|1|EQ|CASH|NSE|INE768C01010|1|17635|-
12238|SGBJUN28|2.5%GOLDBONDS2028SR-III|4635.74|0|0|0.010000|1|GB|-|NSE|IN0020200104|1|19078|-
9332|SGBN28VIII|2.5%GOLDBONDS2028SR-VIII|4707|0|0|0.010000|1|GB|-|NSE|IN0020200286|1|1342|-
15060|SGBMAY29I|2.5%GOLDBONDS2029SR-I|4664.15|0|0|0.010000|1|GB|-|NSE|IN0020210053|1|3742|-
25321|SGBJUN29II|2.5%GOLDBONDS2029SR-II|4660|0|0|0.010000|1|GB|-|NSE|IN0020210061|1|3743|-
28103|SGBJU29III|2.5%GOLDBONDS2029SR-III|4684.99|0|0|0.010000|1|GB|-|NSE|IN0020210087|1|3800|-
16|SGBJUL29IV|2.5%GOLDBONDS2029SR-IV|4660.08|0|0|0.010000|1|GB|-|NSE|IN0020210111|1|5113|-
48329|SGBJUL29IV|2.5%GOLDBONDS2029SR-IV|4660.08|0|0|0.010000|1|GB|-|NSE|IN0020210111|1|5113|-
34569|SGBSEP29VI|2.5%GOLDBONDS2029SR-VI|4676.94|0|0|0.010000|1|GB|-|NSE|IN0020210145|1|5575|-
12742|SGBOCT25IV|2.50 % GOLDBONDS2025SR-IV|4651.6|0|0|0.010000|1|GB|-|NSE|IN0020170067|1|304|-
13566|SGBOCT25V|2.50 % GOLDBONDS2025SR-V|0|0|0|0.010000|1|GB|-|NSE|IN0020170075|1|355|-
14900|SGBNOV24|2.50% GOLDBONDS2024 TR-VI|4646|0|0|0.010000|1|GB|-|NSE|IN0020160076|1|19203|-
13572|SGBNOV25VI|2.50% GOLDBONDS2025SR-VI|0|0|0|0.010000|1|GB|-|NSE|IN0020170083|1|398|-
13582|SGBNOV25|2.50% GOLDBONDS2025SR-VII|0|0|0|0.010000|1|GB|-|NSE|IN0020170091|1|458|-
87459|SGBNOV258|2.50% GOLDBONDS2025SR-VIII|4740.99|0|0|0.010000|1|GB|-|NSE|IN0020170109|1|497|-
22012|SGBMAY26|2.50% GOLDBONDS2026Sr-I|4624|0|0|0.010000|1|GB|-|NSE|IN0020180033|1|2891|-
12116|SGBOCT26|2.50% GOLDBONDS2026Sr-II|4631.36|0|0|0.010000|1|GB|-|NSE|IN0020180249|1|5960|-
18902|SGBNOV26|2.50% GOLDBONDS2026Sr-III|4680|0|0|0.010000|1|GB|-|NSE|IN0020180314|1|6355|-
16640|SGBJAN26|2.50% GOLDBONDS2026SR-XIV|4660|0|0|0.010000|1|GB|-|NSE|IN0020170166|1|945|-
13584|SGBDEC25|2.50%GOLDBONDS 2025 SR-X|0|0|0|0.010000|1|GB|-|NSE|IN0020170125|1|623|-
20252|SGBDEC2512|2.50%GOLDBONDS 2025 SR-XII|0|0|0|0.010000|1|GB|-|NSE|IN0020170141|1|795|-
13583|SGBNOV25IX|2.50%GOLDBONDS 2025SR-IX|4638|0|0|0.010000|1|GB|-|NSE|IN0020170117|1|540|-
19348|SGBMAR25|2.50%GOLDBONDS 2025Tr-VII|4667.72|0|0|0.010000|1|GB|-|NSE|IN0020160126|1|20467|-
18339|SGBDEC26|2.50%GOLDBONDS2026Sr-IV|4700|0|0|0.010000|1|GB|-|NSE|IN0020180389|1|7654|-
23251|SGBJUN27|2.50%GOLDBONDS2027Sr-I|4650|0|0|0.010000|1|GB|-|NSE|IN0020190073|1|10261|-
18470|SGBJUL27|2.50%GOLDBONDS2027Sr-II|4660|0|0|0.010000|1|GB|-|NSE|IN0020190081|1|11154|-
13950|SGBAUG27|2.50%GOLDBONDS2027Sr-III|4635|0|0|0.010000|1|GB|-|NSE|IN0020190107|1|12904|-
49388|SGBSEP27|2.50%GOLDBONDS2027SR-IV|4719|0|0|0.010000|1|GB|-|NSE|IN0020190115|1|13209|-
107328|SGBOCT27|2.50%GOLDBONDS2027SR-V|4670|0|0|0.010000|1|GB|-|NSE|IN0020190370|1|13981|-
13630|SGBOCT27VI|2.50%GOLDBONDS2027SR-VI|4669.67|0|0|0.010000|1|GB|-|NSE|IN0020190388|1|14252|-
12866|SGBFEB27|2.50%GOLDBONDS2027Sr-VI|4700|0|0|0.010000|1|GB|-|NSE|IN0020180561|1|8766|-
13631|SGBDC27VII|2.50%GOLDBONDS2027SR-VII|4635|0|0|0.010000|1|GB|-|NSE|IN0020190461|1|15432|-
18474|SGBAPR28I|2.50%GOLDBONDS2028SR-I|4655.34|0|0|0.010000|1|GB|-|NSE|IN0020200062|1|18862|-
17334|SGBMAY28|2.50%GOLDBONDS2028SR-II|4645|0|0|0.010000|1|GB|-|NSE|IN0020200088|1|18972|-
56021|SGBJUL28IV|2.50%GOLDBONDS2028SR-IV|4654.94|0|0|0.010000|1|GB|-|NSE|IN0020200146|1|22242|-
18254|SGBFEB28IX|2.50%GOLDBONDS2028SR-IX|4622|0|0|0.010000|1|GB|-|NSE|IN0020190545|1|17664|-
14046|SGBAUG28V|2.50%GOLDBONDS2028SR-V|4751.03|0|0|0.010000|1|GB|-|NSE|IN0020200161|1|22385|-
12004|SGBSEP28VI|2.50%GOLDBONDS2028SR-VI|4683|0|0|0.010000|1|GB|-|NSE|IN0020200195|1|149|-
16123|SGBOC28VII|2.50%GOLDBONDS2028SR-VII|4700|0|0|0.010000|1|GB|-|NSE|IN0020200203|1|834|-
35417|SGBJ28VIII|2.50%GOLDBONDS2028SR-VIII|4625|0|0|0.010000|1|GB|-|NSE|IN0020190537|1|17110|-
18255|SGBMAR28X|2.50%GOLDBONDS2028SR-X|4684.89|0|0|0.010000|1|GB|-|NSE|IN0020190552|1|18451|-
42318|SGBJAN29IX|2.50%GOLDBONDS2029SR-IX|4659.64|0|0|0.010000|1|GB|-|NSE|IN0020200377|1|1920|-
13898|SGBJAN29X|2.50%GOLDBONDS2029SR-IX|4658|0|0|0.010000|1|GB|-|NSE|IN0020200385|1|2003|-
15042|SGBAUG29V|2.50%GOLDBONDS2029SR-V|4682.6|0|0|0.010000|1|GB|-|NSE|IN0020210129|1|5455|-
33963|SGBFEB29XI|2.50%GOLDBONDS2029SR-XI|4661.43|0|0|0.010000|1|GB|-|NSE|IN0020200393|1|2200|-
19360|SGBMR29XII|2.50%GOLDBONDS2029SR-XII|4653.52|0|0|0.010000|1|GB|-|NSE|IN0020200427|1|2810|-
98128|SGBOCT25|2.75 % GOLDBONDS2025SR -III|4700|0|0|0.010000|1|GB|-|NSE|IN0020170059|1|250|-
22917|SGBFEB24|2.75% GOLDBONDS 2024 Tr-II|4652.57|0|0|0.010000|1|GB|-|NSE|IN0020150101|1|18385|-
23268|SGBMAR24|2.75% GOLDBONDS 2024 Tr-III|4629.22|0|0|0.010000|1|GB|-|NSE|IN0020150119|1|18386|-
23269|SGBAUG24|2.75% GOLDBONDS2024Tr-IV|4633.16|0|0|0.010000|1|GB|-|NSE|IN0020160027|1|18429|-
13208|SGBSEP24|2.75% GOLDBONDS2024Tr-V|4628.41|0|0|0.010000|1|GB|-|NSE|IN0020160043|1|18795|-
11629|RECLTD|6.88% (Additional 0.50%** to RIs) Secured Tax Free Redeemable Non Convertible Bonds Tranche 2 Series 1. Date of Maturity 25/03/2023|0|0|0|0.010000|1|N3|-|NSE|INE020B07GY2|1|29612|-
11625|IRFC|6.88% Tax Free Secured Redeemable Non Convertible Bonds 2012-13 (Tranche II Series I)|0|0|0|0.010000|1|N5|-|NSE|INE053F07587|1|29605|-
11631|RECLTD|7.04% (Additional 0.50%** to RIs) Secured Tax Free Redeemable Non Convertible Bonds Tranche 2 Series 2. Date of Maturity 25/03/2028|0|0|0|0.010000|1|N4|-|NSE|INE020B07GZ9|1|29614|-
11627|IRFC|7.04% Tax Free Secured Redeemable Non Convertible Bonds 2012-13 (Tranche II Series II)|0|0|0|0.010000|1|N6|-|NSE|INE053F07595|1|29607|-
11579|RECLTD|7.22% Secured Taxfree Redeemable Non Convertible Bonds Tranche 1 Series 1|0|0|0|0.010000|1|N1|-|NSE|INE020B07GW6|1|29109|-
11581|RECLTD|7.38% Secured Taxfree Redeemable Non Convertible Bonds Tranche 1 .Series 2|0|0|0|0.010000|1|N2|-|NSE|INE020B07GX4|1|29111|-
